SONG_ID,SONG_TITLE,ARTIST,BOUNDARIES_1,SEGMENTS_JSON_1,BOUNDARIES_2,SEGMENTS_JSON_2,SPECTROGRAM_PATH_MEL,SPECTROGRAM_PATH_LINEAR,SPECTROGRAM_MATRIX_PATH
803,Tonton Nestor   la noce de Jean,Georges Brassens,"[0.0, 0.441179138, 5.338798185, 23.893333333, 42.738843537, 61.556099773, 80.517823129, 99.645578231, 119.846712018, 122.403900226]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.441179138, ""f"": ""Intro""}, {""t"": 5.338798185, ""f"": ""Verse""}, {""t"": 23.893333333, ""f"": ""Verse""}, {""t"": 42.738843537, ""f"": ""Verse""}, {""t"": 61.556099773, ""f"": ""Verse""}, {""t"": 80.517823129, ""f"": ""Verse""}, {""t"": 99.645578231, ""f"": ""Verse""}, {""t"": 119.846712018, ""f"": ""Silence""}, {""t"": 122.403900226, ""f"": ""End""}]","[0.0, 0.441179138, 5.173219954, 23.916349206, 42.645419501, 61.567029478, 80.523492063, 99.635328798, 109.359070294, 119.826938775, 122.39956916]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.441179138, ""f"": ""Intro""}, {""t"": 5.173219954, ""f"": ""Verse""}, {""t"": 23.916349206, ""f"": ""Verse""}, {""t"": 42.645419501, ""f"": ""Verse""}, {""t"": 61.567029478, ""f"": ""Verse""}, {""t"": 80.523492063, ""f"": ""Verse""}, {""t"": 99.635328798, ""f"": ""Verse""}, {""t"": 109.359070294, ""f"": ""Outro""}, {""t"": 119.826938775, ""f"": ""Silence""}, {""t"": 122.39956916, ""f"": ""End""}]",spectrograms/mel/803_Georges_Brassens_Tonton_Nestor___la_noce_de_Jean.png,spectrograms/linear/803_Georges_Brassens_Tonton_Nestor___la_noce_de_Jean.png,spectrograms/matrices/803_Georges_Brassens_Tonton_Nestor___la_noce_de_Jean.npy
807,Si J  Avais E te,Paris Combo,"[0.0, 0.461950113, 14.396371882, 45.470975056, 60.911088435, 92.199160997, 107.786825396, 139.207891156, 170.579229024, 186.515192743, 193.859070294, 196.704761904]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.461950113, ""f"": ""Intro""}, {""t"": 14.396371882, ""f"": ""Verse""}, {""t"": 45.470975056, ""f"": ""Chorus""}, {""t"": 60.911088435, ""f"": ""Verse""}, {""t"": 92.199160997, ""f"": ""Chorus""}, {""t"": 107.786825396, ""f"": ""Solo""}, {""t"": 139.207891156, ""f"": ""Verse""}, {""t"": 170.579229024, ""f"": ""Chorus""}, {""t"": 186.515192743, ""f"": ""Outro""}, {""t"": 193.859070294, ""f"": ""Silence""}, {""t"": 196.704761904, ""f"": ""End""}]","[0.0, 0.404897959, 14.172879818, 45.437664399, 60.887346938, 92.512539682, 107.851655328, 139.335464852, 170.547936507, 196.70201814]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.404897959, ""f"": ""Intro""}, {""t"": 14.172879818, ""f"": ""Verse""}, {""t"": 45.437664399, ""f"": ""Chorus""}, {""t"": 60.887346938, ""f"": ""Verse""}, {""t"": 92.512539682, ""f"": ""Chorus""}, {""t"": 107.851655328, ""f"": ""Solo""}, {""t"": 139.335464852, ""f"": ""Verse""}, {""t"": 170.547936507, ""f"": ""Chorus""}, {""t"": 196.70201814, ""f"": ""End""}]",spectrograms/mel/807_Paris_Combo_Si_J__Avais_E_te.png,spectrograms/linear/807_Paris_Combo_Si_J__Avais_E_te.png,spectrograms/matrices/807_Paris_Combo_Si_J__Avais_E_te.npy
815,Al Vaive n De Mi Carreta,Afro Cuban All-Stars,"[0.0, 0.232199546, 16.284217687, 32.074580498, 75.072811791, 90.753265306, 133.781065759, 156.981269841, 172.414081632, 245.335668934, 305.876462585, 336.268639455, 362.756507936, 377.8792517, 392.804693877, 419.2223356, 441.776213151, 459.927165532, 463.321473922]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.232199546, ""f"": ""Intro""}, {""t"": 16.284217687, ""f"": ""Chorus""}, {""t"": 32.074580498, ""f"": ""Solo""}, {""t"": 75.072811791, ""f"": ""Chorus""}, {""t"": 90.753265306, ""f"": ""Solo""}, {""t"": 133.781065759, ""f"": ""Interlude""}, {""t"": 156.981269841, ""f"": ""no_function""}, {""t"": 172.414081632, ""f"": ""Solo""}, {""t"": 245.335668934, ""f"": ""Solo""}, {""t"": 305.876462585, ""f"": ""Chorus""}, {""t"": 336.268639455, ""f"": ""Solo""}, {""t"": 362.756507936, ""f"": ""Chorus""}, {""t"": 377.8792517, ""f"": ""Solo""}, {""t"": 392.804693877, ""f"": ""Solo""}, {""t"": 419.2223356, ""f"": ""Interlude""}, {""t"": 441.776213151, ""f"": ""Outro""}, {""t"": 459.927165532, ""f"": ""Silence""}, {""t"": 463.321473922, ""f"": ""End""}]","[0.0, 0.208979591, 16.266938775, 32.097936507, 32.097936507, 47.938140589, 75.274739229, 90.882154195, 90.882154195, 106.538344671, 133.863877551, 156.874557823, 172.347845804, 172.347845804, 245.09031746, 245.09031746, 305.93170068, 321.190090702, 336.292811791, 362.755532879, 377.804875283, 377.804875283, 392.995759637, 419.363673469, 441.755895691, 456.650385487, 459.983673469, 463.314240362]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.208979591, ""f"": ""Intro""}, {""t"": 16.266938775, ""f"": ""Chorus""}, {""t"": 32.097936507, ""f"": ""Instrumental""}, {""t"": 32.097936507, ""f"": ""Solo""}, {""t"": 47.938140589, ""f"": ""Verse""}, {""t"": 75.274739229, ""f"": ""Chorus""}, {""t"": 90.882154195, ""f"": ""Instrumental""}, {""t"": 90.882154195, ""f"": ""Solo""}, {""t"": 106.538344671, ""f"": ""Verse""}, {""t"": 133.863877551, ""f"": ""Bridge""}, {""t"": 156.874557823, ""f"": ""Instrumental""}, {""t"": 172.347845804, ""f"": ""Instrumental""}, {""t"": 172.347845804, ""f"": ""Solo""}, {""t"": 245.09031746, ""f"": ""Instrumental""}, {""t"": 245.09031746, ""f"": ""Solo""}, {""t"": 305.93170068, ""f"": ""Chorus""}, {""t"": 321.190090702, ""f"": ""Solo""}, {""t"": 336.292811791, ""f"": ""Verse""}, {""t"": 362.755532879, ""f"": ""Chorus""}, {""t"": 377.804875283, ""f"": ""Instrumental""}, {""t"": 377.804875283, ""f"": ""Solo""}, {""t"": 392.995759637, ""f"": ""Verse""}, {""t"": 419.363673469, ""f"": ""Bridge""}, {""t"": 441.755895691, ""f"": ""Instrumental""}, {""t"": 456.650385487, ""f"": ""Outro""}, {""t"": 459.983673469, ""f"": ""Silence""}, {""t"": 463.314240362, ""f"": ""End""}]",spectrograms/mel/815_Afro_Cuban_All-Stars_Al_Vaive_n_De_Mi_Carreta.png,spectrograms/linear/815_Afro_Cuban_All-Stars_Al_Vaive_n_De_Mi_Carreta.png,spectrograms/matrices/815_Afro_Cuban_All-Stars_Al_Vaive_n_De_Mi_Carreta.npy
819,El Cuarto de Tula,Buena Vista Social Club,"[0.0, 0.265578231, 19.346893424, 66.3830839, 94.223174603, 250.205668934, 358.439455782, 445.884058956]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.265578231, ""f"": ""Intro""}, {""t"": 19.346893424, ""f"": ""no_function""}, {""t"": 66.3830839, ""f"": ""no_function""}, {""t"": 94.223174603, ""f"": ""no_function""}, {""t"": 250.205668934, ""f"": ""Solo""}, {""t"": 358.439455782, ""f"": ""no_function""}, {""t"": 445.884058956, ""f"": ""End""}]","[0.0, 0.348299319, 19.40585034, 38.102063492, 47.49292517, 66.246893424, 84.928458049, 94.229024943, 103.434603174, 112.734988662, 121.893310657, 131.084897959, 140.228979591, 149.564897959, 158.743764172, 168.036689342, 177.244875283, 186.486054421, 195.583424036, 204.804081632, 213.909229024, 223.121179138, 232.208458049, 241.368390022, 250.492222222, 358.847619047, 367.919705215, 377.103582766, 386.21510204, 395.208911564, 404.175623582, 413.111405895, 442.936893424, 445.888412698]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.348299319, ""f"": ""Intro""}, {""t"": 19.40585034, ""f"": ""Verse""}, {""t"": 38.102063492, ""f"": ""Chorus""}, {""t"": 47.49292517, ""f"": ""Interlude""}, {""t"": 66.246893424, ""f"": ""Verse""}, {""t"": 84.928458049, ""f"": ""Chorus""}, {""t"": 94.229024943, ""f"": ""Chorus""}, {""t"": 103.434603174, ""f"": ""Solo""}, {""t"": 112.734988662, ""f"": ""Chorus""}, {""t"": 121.893310657, ""f"": ""Solo""}, {""t"": 131.084897959, ""f"": ""Chorus""}, {""t"": 140.228979591, ""f"": ""Solo""}, {""t"": 149.564897959, ""f"": ""Chorus""}, {""t"": 158.743764172, ""f"": ""Solo""}, {""t"": 168.036689342, ""f"": ""Chorus""}, {""t"": 177.244875283, ""f"": ""Solo""}, {""t"": 186.486054421, ""f"": ""Chorus""}, {""t"": 195.583424036, ""f"": ""Solo""}, {""t"": 204.804081632, ""f"": ""Chorus""}, {""t"": 213.909229024, ""f"": ""Solo""}, {""t"": 223.121179138, ""f"": ""Chorus""}, {""t"": 232.208458049, ""f"": ""Solo""}, {""t"": 241.368390022, ""f"": ""Chorus""}, {""t"": 250.492222222, ""f"": ""Solo""}, {""t"": 358.847619047, ""f"": ""Chorus""}, {""t"": 367.919705215, ""f"": ""Solo""}, {""t"": 377.103582766, ""f"": ""Chorus""}, {""t"": 386.21510204, ""f"": ""Solo""}, {""t"": 395.208911564, ""f"": ""Chorus""}, {""t"": 404.175623582, ""f"": ""Solo""}, {""t"": 413.111405895, ""f"": ""Chorus""}, {""t"": 442.936893424, ""f"": ""Silence""}, {""t"": 445.888412698, ""f"": ""End""}]",spectrograms/mel/819_Buena_Vista_Social_Club_El_Cuarto_de_Tula.png,spectrograms/linear/819_Buena_Vista_Social_Club_El_Cuarto_de_Tula.png,spectrograms/matrices/819_Buena_Vista_Social_Club_El_Cuarto_de_Tula.npy
823,Papa Montero,Conjunto Tipico Habanero,"[0.0, 0.092879818, 41.873492063, 74.628911564, 160.287324263, 163.99664399, 163.996734693]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.092879818, ""f"": ""Intro""}, {""t"": 41.873492063, ""f"": ""Verse""}, {""t"": 74.628911564, ""f"": ""Chorus""}, {""t"": 160.287324263, ""f"": ""Outro""}, {""t"": 163.99664399, ""f"": ""Silence""}, {""t"": 163.996734693, ""f"": ""End""}]","[0.0, 0.191564625, 41.822834467, 73.185668934, 98.119387755, 164.000272108]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.191564625, ""f"": ""Intro""}, {""t"": 41.822834467, ""f"": ""no_function""}, {""t"": 73.185668934, ""f"": ""no_function""}, {""t"": 98.119387755, ""f"": ""no_function""}, {""t"": 164.000272108, ""f"": ""End""}]",spectrograms/mel/823_Conjunto_Tipico_Habanero_Papa_Montero.png,spectrograms/linear/823_Conjunto_Tipico_Habanero_Papa_Montero.png,spectrograms/matrices/823_Conjunto_Tipico_Habanero_Papa_Montero.npy
827,Izpoved,Bulgarian State Radio & Television Female Vocal Choir,"[0.0, 0.464399092, 105.142857142, 217.665306122, 323.069387755, 338.94371882, 341.48478458]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.464399092, ""f"": ""no_function""}, {""t"": 105.142857142, ""f"": ""no_function""}, {""t"": 217.665306122, ""f"": ""no_function""}, {""t"": 323.069387755, ""f"": ""Outro""}, {""t"": 338.94371882, ""f"": ""Silence""}, {""t"": 341.48478458, ""f"": ""End""}]","[0.0, 0.616553287, 105.34893424, 217.83494331, 323.579977324, 338.87201814, 341.4992517]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.616553287, ""f"": ""Main_Theme""}, {""t"": 105.34893424, ""f"": ""Theme""}, {""t"": 217.83494331, ""f"": ""Main_Theme""}, {""t"": 323.579977324, ""f"": ""Outro""}, {""t"": 338.87201814, ""f"": ""Silence""}, {""t"": 341.4992517, ""f"": ""End""}]",spectrograms/mel/827_Bulgarian_State_Radio_&_Television_Female_Vocal_Choir_Izpoved.png,spectrograms/linear/827_Bulgarian_State_Radio_&_Television_Female_Vocal_Choir_Izpoved.png,spectrograms/matrices/827_Bulgarian_State_Radio_&_Television_Female_Vocal_Choir_Izpoved.npy
831,Zorba the Greek,John Murphy,"[0.0, 0.0, 5.781768707, 34.836984126, 62.321315192, 89.120884353, 140.130136054, 176.18786848, 176.248163265]","[{""t"": 0.0, ""f"": ""Intro""}, {""t"": 0.0, ""f"": ""Silence""}, {""t"": 5.781768707, ""f"": ""no_function""}, {""t"": 34.836984126, ""f"": ""no_function""}, {""t"": 62.321315192, ""f"": ""no_function""}, {""t"": 89.120884353, ""f"": ""no_function""}, {""t"": 140.130136054, ""f"": ""no_function""}, {""t"": 176.18786848, ""f"": ""Silence""}, {""t"": 176.248163265, ""f"": ""End""}]","[0.0, 0.092879818, 6.060408163, 34.806712018, 62.322358276, 89.118185941, 140.085986394, 159.079909297, 175.844716553, 176.239455782]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.092879818, ""f"": ""Intro""}, {""t"": 6.060408163, ""f"": ""Main_Theme""}, {""t"": 34.806712018, ""f"": ""Main_Theme""}, {""t"": 62.322358276, ""f"": ""Main_Theme""}, {""t"": 89.118185941, ""f"": ""Main_Theme""}, {""t"": 140.085986394, ""f"": ""Theme""}, {""t"": 159.079909297, ""f"": ""Theme""}, {""t"": 175.844716553, ""f"": ""Silence""}, {""t"": 176.239455782, ""f"": ""End""}]",spectrograms/mel/831_John_Murphy_Zorba_the_Greek.png,spectrograms/linear/831_John_Murphy_Zorba_the_Greek.png,spectrograms/matrices/831_John_Murphy_Zorba_the_Greek.npy
835,Kaval Sviri,Ensemble Trakia,"[0.0, 0.452789115, 45.287641723, 75.859591836, 106.92632653, 130.937324263, 131.759387755]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.452789115, ""f"": ""no_function""}, {""t"": 45.287641723, ""f"": ""no_function""}, {""t"": 75.859591836, ""f"": ""no_function""}, {""t"": 106.92632653, ""f"": ""Outro""}, {""t"": 130.937324263, ""f"": ""Silence""}, {""t"": 131.759387755, ""f"": ""End""}]","[0.0, 0.261224489, 45.161632653, 76.114149659, 91.545918367, 106.432108843, 129.406984126, 131.753582766]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.261224489, ""f"": ""Intro""}, {""t"": 45.161632653, ""f"": ""Main_Theme""}, {""t"": 76.114149659, ""f"": ""Transition""}, {""t"": 91.545918367, ""f"": ""Secondary_Theme""}, {""t"": 106.432108843, ""f"": ""Coda""}, {""t"": 129.406984126, ""f"": ""Silence""}, {""t"": 131.753582766, ""f"": ""End""}]",spectrograms/mel/835_Ensemble_Trakia_Kaval_Sviri.png,spectrograms/linear/835_Ensemble_Trakia_Kaval_Sviri.png,spectrograms/matrices/835_Ensemble_Trakia_Kaval_Sviri.npy
839,Granadina,Ramón Montoya,"[0.0, 0.394739229, 27.771065759, 80.007528344, 125.181814058, 156.90063492, 195.929977324, 229.389229024, 232.496666666]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.394739229, ""f"": ""Theme""}, {""t"": 27.771065759, ""f"": ""Theme""}, {""t"": 80.007528344, ""f"": ""Theme""}, {""t"": 125.181814058, ""f"": ""Theme""}, {""t"": 156.90063492, ""f"": ""Theme""}, {""t"": 195.929977324, ""f"": ""Outro""}, {""t"": 229.389229024, ""f"": ""Silence""}, {""t"": 232.496666666, ""f"": ""End""}]","[0.0, 0.45324263, 17.391746031, 27.863945578, 53.984104308, 58.119546485, 71.308480725, 78.971065759, 117.260770975, 125.364535147, 192.446984126, 195.976417233, 224.58340136, 229.923990929, 232.500430839]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.45324263, ""f"": ""Theme""}, {""t"": 17.391746031, ""f"": ""Transition""}, {""t"": 27.863945578, ""f"": ""Theme""}, {""t"": 53.984104308, ""f"": ""Transition""}, {""t"": 58.119546485, ""f"": ""Theme""}, {""t"": 71.308480725, ""f"": ""Transition""}, {""t"": 78.971065759, ""f"": ""Theme""}, {""t"": 117.260770975, ""f"": ""Transition""}, {""t"": 125.364535147, ""f"": ""Theme""}, {""t"": 192.446984126, ""f"": ""Transition""}, {""t"": 195.976417233, ""f"": ""Theme""}, {""t"": 224.58340136, ""f"": ""Outro""}, {""t"": 229.923990929, ""f"": ""Silence""}, {""t"": 232.500430839, ""f"": ""End""}]",spectrograms/mel/839_Ramón_Montoya_Granadina.png,spectrograms/linear/839_Ramón_Montoya_Granadina.png,spectrograms/matrices/839_Ramón_Montoya_Granadina.npy
843,Edurado Rodriguez   Cantarela,Edurado Rodríguez,"[0.0, 0.332743764, 30.093764172, 59.835464852, 88.44755102, 111.46292517, 135.252222222, 174.842743764, 184.183832199, 205.587777777, 236.793197278, 238.943832199]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.332743764, ""f"": ""Chorus""}, {""t"": 30.093764172, ""f"": ""Chorus""}, {""t"": 59.835464852, ""f"": ""Theme""}, {""t"": 88.44755102, ""f"": ""Theme""}, {""t"": 111.46292517, ""f"": ""Chorus""}, {""t"": 135.252222222, ""f"": ""Interlude""}, {""t"": 174.842743764, ""f"": ""Transition""}, {""t"": 184.183832199, ""f"": ""Theme""}, {""t"": 205.587777777, ""f"": ""Outro""}, {""t"": 236.793197278, ""f"": ""Silence""}, {""t"": 238.943832199, ""f"": ""End""}]","[0.0, 0.435374149, 30.393605442, 47.921564625, 59.421065759, 88.351927437, 111.502222222, 128.853809523, 134.652517006, 175.632675736, 185.775034013, 226.296507936, 236.919002267, 238.915918367]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.435374149, ""f"": ""Intro""}, {""t"": 30.393605442, ""f"": ""Theme""}, {""t"": 47.921564625, ""f"": ""Bridge""}, {""t"": 59.421065759, ""f"": ""Theme""}, {""t"": 88.351927437, ""f"": ""Bridge""}, {""t"": 111.502222222, ""f"": ""Theme""}, {""t"": 128.853809523, ""f"": ""Bridge""}, {""t"": 134.652517006, ""f"": ""Interlude""}, {""t"": 175.632675736, ""f"": ""Bridge""}, {""t"": 185.775034013, ""f"": ""Theme""}, {""t"": 226.296507936, ""f"": ""Outro""}, {""t"": 236.919002267, ""f"": ""Silence""}, {""t"": 238.915918367, ""f"": ""End""}]",spectrograms/mel/843_Edurado_Rodríguez_Edurado_Rodriguez___Cantarela.png,spectrograms/linear/843_Edurado_Rodríguez_Edurado_Rodriguez___Cantarela.png,spectrograms/matrices/843_Edurado_Rodríguez_Edurado_Rodriguez___Cantarela.npy
847,Vengo de mi Extremadura,Ramón El Portugués,"[0.0, 0.348299319, 22.563446712, 56.769138321, 148.541451247, 209.972222222]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.348299319, ""f"": ""Intro""}, {""t"": 22.563446712, ""f"": ""no_function""}, {""t"": 56.769138321, ""f"": ""no_function""}, {""t"": 148.541451247, ""f"": ""no_function""}, {""t"": 209.972222222, ""f"": ""End""}]","[0.0, 0.394739229, 22.825215419, 89.373605442, 118.793287981, 162.353922902, 189.985668934, 205.422607709, 209.973492063]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.394739229, ""f"": ""Intro""}, {""t"": 22.825215419, ""f"": ""no_function""}, {""t"": 89.373605442, ""f"": ""Solo""}, {""t"": 118.793287981, ""f"": ""no_function""}, {""t"": 162.353922902, ""f"": ""no_function""}, {""t"": 189.985668934, ""f"": ""Fade-out""}, {""t"": 205.422607709, ""f"": ""Silence""}, {""t"": 209.973492063, ""f"": ""End""}]",spectrograms/mel/847_Ramón_El_Portugués_Vengo_de_mi_Extremadura.png,spectrograms/linear/847_Ramón_El_Portugués_Vengo_de_mi_Extremadura.png,spectrograms/matrices/847_Ramón_El_Portugués_Vengo_de_mi_Extremadura.npy
851,The Souvlak,Boom Pam,"[0.0, 0.097959183, 24.406439909, 45.82861678, 61.300680272, 79.385736961, 94.693197278, 111.565147392, 128.229206349, 164.578548752, 181.572154195, 207.911473922, 242.87526077, 247.381337868, 254.302267573, 256.750680272]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.097959183, ""f"": ""Intro""}, {""t"": 24.406439909, ""f"": ""no_function""}, {""t"": 45.82861678, ""f"": ""no_function""}, {""t"": 61.300680272, ""f"": ""no_function""}, {""t"": 79.385736961, ""f"": ""no_function""}, {""t"": 94.693197278, ""f"": ""no_function""}, {""t"": 111.565147392, ""f"": ""Solo""}, {""t"": 128.229206349, ""f"": ""Solo""}, {""t"": 164.578548752, ""f"": ""no_function""}, {""t"": 181.572154195, ""f"": ""no_function""}, {""t"": 207.911473922, ""f"": ""Interlude""}, {""t"": 242.87526077, ""f"": ""no_function""}, {""t"": 247.381337868, ""f"": ""Outro""}, {""t"": 254.302267573, ""f"": ""Silence""}, {""t"": 256.750680272, ""f"": ""End""}]","[0.0, 0.069659863, 36.605623582, 45.781995464, 61.476780045, 79.511519274, 94.816099773, 129.441836734, 164.538662131, 181.611587301, 207.98861678, 242.906439909, 256.765192743]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.069659863, ""f"": ""Intro""}, {""t"": 36.605623582, ""f"": ""Theme""}, {""t"": 45.781995464, ""f"": ""Theme""}, {""t"": 61.476780045, ""f"": ""Theme""}, {""t"": 79.511519274, ""f"": ""Theme""}, {""t"": 94.816099773, ""f"": ""Theme""}, {""t"": 129.441836734, ""f"": ""Solo""}, {""t"": 164.538662131, ""f"": ""Theme""}, {""t"": 181.611587301, ""f"": ""Theme""}, {""t"": 207.98861678, ""f"": ""no_function""}, {""t"": 242.906439909, ""f"": ""Theme""}, {""t"": 256.765192743, ""f"": ""End""}]",spectrograms/mel/851_Boom_Pam_The_Souvlak.png,spectrograms/linear/851_Boom_Pam_The_Souvlak.png,spectrograms/matrices/851_Boom_Pam_The_Souvlak.npy
855,Marcelle Ratafia,Les Negresses Vertes,"[0.0, 0.464988662, 15.920816326, 34.297437641, 48.312970521, 55.628503401, 70.41664399, 88.880997732, 102.577188208, 110.104512471, 124.818684807, 143.288911564, 157.149160997, 164.505011337, 190.590090702, 190.678140589]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.464988662, ""f"": ""Main_Theme""}, {""t"": 15.920816326, ""f"": ""Verse""}, {""t"": 34.297437641, ""f"": ""Pre-Chorus""}, {""t"": 48.312970521, ""f"": ""Chorus""}, {""t"": 55.628503401, ""f"": ""Interlude""}, {""t"": 70.41664399, ""f"": ""Verse""}, {""t"": 88.880997732, ""f"": ""Pre-Chorus""}, {""t"": 102.577188208, ""f"": ""Chorus""}, {""t"": 110.104512471, ""f"": ""Interlude""}, {""t"": 124.818684807, ""f"": ""Verse""}, {""t"": 143.288911564, ""f"": ""Pre-Chorus""}, {""t"": 157.149160997, ""f"": ""Chorus""}, {""t"": 164.505011337, ""f"": ""Outro""}, {""t"": 190.590090702, ""f"": ""Silence""}, {""t"": 190.678140589, ""f"": ""End""}]","[0.0, 1.253877551, 15.923424036, 34.414285714, 48.268344671, 55.562040816, 70.4, 88.889478458, 102.70185941, 110.050975056, 124.840544217, 143.278730158, 157.312607709, 164.54015873, 190.610068027]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 1.253877551, ""f"": ""Pre-Verse""}, {""t"": 15.923424036, ""f"": ""Verse""}, {""t"": 34.414285714, ""f"": ""Pre-Chorus""}, {""t"": 48.268344671, ""f"": ""Chorus""}, {""t"": 55.562040816, ""f"": ""Transition""}, {""t"": 70.4, ""f"": ""Verse""}, {""t"": 88.889478458, ""f"": ""Pre-Chorus""}, {""t"": 102.70185941, ""f"": ""Chorus""}, {""t"": 110.050975056, ""f"": ""Transition""}, {""t"": 124.840544217, ""f"": ""Verse""}, {""t"": 143.278730158, ""f"": ""Pre-Chorus""}, {""t"": 157.312607709, ""f"": ""Chorus""}, {""t"": 164.54015873, ""f"": ""Outro""}, {""t"": 190.610068027, ""f"": ""End""}]",spectrograms/mel/855_Les_Negresses_Vertes_Marcelle_Ratafia.png,spectrograms/linear/855_Les_Negresses_Vertes_Marcelle_Ratafia.png,spectrograms/matrices/855_Les_Negresses_Vertes_Marcelle_Ratafia.npy
859,The Last Balkan Tango,Boris Kovac & Ladaaba Orchest,[],[],[],[],spectrograms/mel/859_Boris_Kovac_&_Ladaaba_Orchest_The_Last_Balkan_Tango.png,spectrograms/linear/859_Boris_Kovac_&_Ladaaba_Orchest_The_Last_Balkan_Tango.png,spectrograms/matrices/859_Boris_Kovac_&_Ladaaba_Orchest_The_Last_Balkan_Tango.npy
863,Don  t Let Me Be Misunderstood,Santa Esmeralda,"[0.0, 0.232199546, 8.452993197, 41.045396825, 57.302494331, 73.608798185, 80.712562358, 88.881405895, 105.24526077, 121.455532879, 128.571065759, 144.878390022, 201.996439909, 234.529387755, 267.117528344, 299.706984126, 332.278185941, 391.342403628, 407.676507936, 456.493446712, 480.923673469, 497.224875283, 504.35585034, 512.501201814, 528.839138321, 535.971768707, 544.089750566, 560.470884353, 576.765963718, 583.851904761, 600.173696145, 624.667097505, 628.285532879, 630.360816326]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.232199546, ""f"": ""Intro""}, {""t"": 8.452993197, ""f"": ""Solo""}, {""t"": 41.045396825, ""f"": ""Interlude""}, {""t"": 57.302494331, ""f"": ""Verse""}, {""t"": 73.608798185, ""f"": ""Chorus""}, {""t"": 80.712562358, ""f"": ""Interlude""}, {""t"": 88.881405895, ""f"": ""Pre-Verse""}, {""t"": 105.24526077, ""f"": ""Verse""}, {""t"": 121.455532879, ""f"": ""Chorus""}, {""t"": 128.571065759, ""f"": ""Interlude""}, {""t"": 144.878390022, ""f"": ""Instrumental""}, {""t"": 201.996439909, ""f"": ""Interlude""}, {""t"": 234.529387755, ""f"": ""Interlude""}, {""t"": 267.117528344, ""f"": ""Solo""}, {""t"": 299.706984126, ""f"": ""Instrumental""}, {""t"": 332.278185941, ""f"": ""Instrumental""}, {""t"": 391.342403628, ""f"": ""Interlude""}, {""t"": 407.676507936, ""f"": ""Bridge""}, {""t"": 456.493446712, ""f"": ""Instrumental""}, {""t"": 480.923673469, ""f"": ""Verse""}, {""t"": 497.224875283, ""f"": ""Chorus""}, {""t"": 504.35585034, ""f"": ""Interlude""}, {""t"": 512.501201814, ""f"": ""Verse""}, {""t"": 528.839138321, ""f"": ""Chorus""}, {""t"": 535.971768707, ""f"": ""Interlude""}, {""t"": 544.089750566, ""f"": ""Pre-Verse""}, {""t"": 560.470884353, ""f"": ""Verse""}, {""t"": 576.765963718, ""f"": ""Chorus""}, {""t"": 583.851904761, ""f"": ""Interlude""}, {""t"": 600.173696145, ""f"": ""Instrumental""}, {""t"": 624.667097505, ""f"": ""Fade-out""}, {""t"": 628.285532879, ""f"": ""Silence""}, {""t"": 630.360816326, ""f"": ""End""}]",[],[],spectrograms/mel/863_Santa_Esmeralda_Don__t_Let_Me_Be_Misunderstood.png,spectrograms/linear/863_Santa_Esmeralda_Don__t_Let_Me_Be_Misunderstood.png,spectrograms/matrices/863_Santa_Esmeralda_Don__t_Let_Me_Be_Misunderstood.npy
